class_name,kind,dataset_id,item_key,review_verdict,answer,class_box_count,label_count,source_image_path,annotation_path,updated_at,reviewed_at,negative_reason
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/03cd5914eb968e22697c4ae0.jpg,pass,YES,0,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/03cd5914eb968e22697c4ae0.jpg,.runtime/yolo_label_review/manual_annotations_v1/9c/9cfc2131a85b5b91d852dc4b619734a1b595d9f523cf903e00230c163a87c2e0.json,2026-07-27T03:17:13.802Z,2026-07-27T03:17:13.802Z,pass_other_class_or_empty
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/03f1383872a703fb7b23a527.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/03f1383872a703fb7b23a527.jpg,.runtime/yolo_label_review/manual_annotations_v1/c9/c9e49760901a906d1fdc3e0f3d5b655df340813ffe853cdb8df3de650f1ff7c9.json,2026-07-27T02:47:42.871Z,2026-07-27T02:47:42.871Z,manual_negative
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/041831ee86148cb95568a04b.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/041831ee86148cb95568a04b.jpg,.runtime/yolo_label_review/manual_annotations_v1/6a/6a77b14b0481b978566cdfa103fba5c6217ca334d0c14a9ce33f320c3f2a0611.json,2026-07-21T02:51:03.952Z,2026-07-21T02:51:03.952Z,manual_negative
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/04a07609782c894368f85473.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/04a07609782c894368f85473.jpg,.runtime/yolo_label_review/manual_annotations_v1/c7/c765c4c8fc1b93a3b81497ee6d68012071604044256eba5259891a37f35c74c3.json,2026-07-21T02:22:00.099Z,2026-07-21T02:22:00.099Z,manual_negative
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/064d60528e33e93283012788.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/064d60528e33e93283012788.jpg,.runtime/yolo_label_review/manual_annotations_v1/f7/f7f85f75767bef22a142e93d516572315185fe386cdb244fa30b1eb493375738.json,2026-07-21T02:51:08.959Z,2026-07-21T02:51:08.959Z,manual_negative
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/0671b86fbd4cca603d2ac9f8.jpg,pass,YES,0,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/0671b86fbd4cca603d2ac9f8.jpg,.runtime/yolo_label_review/manual_annotations_v1/0f/0fda2af55b42f10f0bf3226a8330f5d5e5f933a0ffcaa5ca7e30b19069a54fc4.json,2026-07-21T03:19:12.667Z,2026-07-21T03:19:12.667Z,pass_other_class_or_empty
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/079cca8a471cb57608cd72b1.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/079cca8a471cb57608cd72b1.jpg,.runtime/yolo_label_review/manual_annotations_v1/00/0071fc435caaf54fcf6716b539892da6a075e64f0e2ad40d9f16be837dc2affd.json,2026-07-27T02:46:42.803Z,2026-07-27T02:46:42.803Z,manual_negative
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/07eef8662fdc1567fcba6f2d.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/07eef8662fdc1567fcba6f2d.jpg,.runtime/yolo_label_review/manual_annotations_v1/09/0913dbf15c1d71829f09c9473387e57a8d39e1df458b44feff7e6952a2a5c28c.json,2026-07-21T02:32:54.876Z,2026-07-21T02:32:54.876Z,manual_negative
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/09cdad440156bc6dc81b66cf.jpg,pass,YES,0,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/09cdad440156bc6dc81b66cf.jpg,.runtime/yolo_label_review/manual_annotations_v1/3b/3b1bd2f1f1d8f91944267a40131582e832d0e7b8f26e437168d0dc40304a0bdc.json,2026-07-21T03:08:39.615Z,2026-07-21T03:08:39.615Z,pass_other_class_or_empty
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/0a2e8cb090f5a07158f92553.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/0a2e8cb090f5a07158f92553.jpg,.runtime/yolo_label_review/manual_annotations_v1/c6/c66f286cda61512d1a01de6aad847a93564df00995d0c32f9bdd6fb52123d690.json,2026-07-21T02:21:48.987Z,2026-07-21T02:21:48.987Z,manual_negative
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/0a36e78aaf39efb453dc2381.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/0a36e78aaf39efb453dc2381.jpg,.runtime/yolo_label_review/manual_annotations_v1/85/857e6b69169f16bfbaa2ffd3ff604e269d01886b77359a1a308fc60ac2ca0434.json,2026-07-21T03:16:58.531Z,2026-07-21T03:16:58.531Z,manual_negative
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/0a5f3d12eb42e869c1c40b39.jpg,pass,YES,0,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/0a5f3d12eb42e869c1c40b39.jpg,.runtime/yolo_label_review/manual_annotations_v1/f5/f5f8e7de7ccc2551ba2cfb6a9f9e516b8e44d93551e7e003b53d700c4e7e8bee.json,2026-07-21T02:12:30.101Z,2026-07-21T02:12:30.101Z,pass_other_class_or_empty
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/0a618661f5c808e4a47eac3e.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/0a618661f5c808e4a47eac3e.jpg,.runtime/yolo_label_review/manual_annotations_v1/33/333de71168f3cb486cfa68c1aa17db1ab7b96be122260cb3b9ffd31f5ca091f3.json,2026-07-21T02:23:25.851Z,2026-07-21T02:23:25.851Z,manual_negative
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/0be80cfe36cf8acf73333f11.jpg,pass,YES,0,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/0be80cfe36cf8acf73333f11.jpg,.runtime/yolo_label_review/manual_annotations_v1/21/21e72a9d5b04a8d58a977d4b721c268e075a3accf8a02035e0b5c69506d96745.json,2026-07-21T02:13:24.476Z,2026-07-21T02:13:24.476Z,pass_other_class_or_empty
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/0bfa5b8e80c3c6f73540be03.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/0bfa5b8e80c3c6f73540be03.jpg,.runtime/yolo_label_review/manual_annotations_v1/27/278fd0211cab4c7369976ed90b98a3a8123133fac22e9ad27bef256db55c63a2.json,2026-07-21T02:20:56.109Z,2026-07-21T02:20:56.109Z,manual_negative
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/0c1815f35eb579786430e16e.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/0c1815f35eb579786430e16e.jpg,.runtime/yolo_label_review/manual_annotations_v1/3b/3b4eb0c2f51905bc97bcbf824ec848397ff502269cde43cee3dcfd7fd2011e04.json,2026-07-21T01:55:20.234Z,2026-07-21T01:55:20.234Z,manual_negative
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/0d50bbb822011672d989d90c.jpg,pass,YES,0,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/0d50bbb822011672d989d90c.jpg,.runtime/yolo_label_review/manual_annotations_v1/34/34b6955d2cf232610d63e6d82669bc27ea0a445841f5e1a28eaf1ff02b33b46a.json,2026-07-21T02:30:10.356Z,2026-07-21T02:30:10.356Z,pass_other_class_or_empty
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/0db256b81e71257a420a606a.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/0db256b81e71257a420a606a.jpg,.runtime/yolo_label_review/manual_annotations_v1/7e/7ea140b87ed8ebe3857a7ad911b1e3d1ca698eb60ab209759feed3f518696196.json,2026-07-21T02:20:47.271Z,2026-07-21T02:20:47.271Z,manual_negative
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/0e1307c40c53d7878fe9e6df.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/0e1307c40c53d7878fe9e6df.jpg,.runtime/yolo_label_review/manual_annotations_v1/24/248363e8af00b335cb64f8b12d06265dae5fa9773816f37a46e14aabae8ebeed.json,2026-07-21T01:52:56.257Z,2026-07-21T01:52:56.257Z,manual_negative
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/0e1fd4bfd462ae8ee863d98b.jpg,pass,YES,0,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/0e1fd4bfd462ae8ee863d98b.jpg,.runtime/yolo_label_review/manual_annotations_v1/b0/b03705a62e422706f28c00a8a2498e94b3d6f50b24a1167b2db4a98880191aea.json,2026-07-27T04:15:14.747Z,2026-07-27T04:15:14.747Z,pass_other_class_or_empty
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/0ebe6ef4ad9885abf90762a2.jpg,pass,YES,0,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/0ebe6ef4ad9885abf90762a2.jpg,.runtime/yolo_label_review/manual_annotations_v1/84/849bf8e2d17a8824060403bc75e7576b60a94bf5fc2713f652e176ac6b6125b3.json,2026-07-21T02:51:53.432Z,2026-07-21T02:51:53.432Z,pass_other_class_or_empty
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/0f2a03942bb7d0f9a64762fe.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/0f2a03942bb7d0f9a64762fe.jpg,.runtime/yolo_label_review/manual_annotations_v1/59/59eddfd4d10481cb55b09d38e44f46e14596f9446ccb8b01fbaf6105865d25ac.json,2026-07-21T03:17:39.578Z,2026-07-21T03:17:39.578Z,manual_negative
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/0f654bd1dabcbba351b7df04.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/0f654bd1dabcbba351b7df04.jpg,.runtime/yolo_label_review/manual_annotations_v1/79/79ef828e6d361c7cf99b2e4497572a748d24ef1c3e2003b8610a961f2f37ace1.json,2026-07-27T02:49:58.638Z,2026-07-27T02:49:58.638Z,manual_negative
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/10ee11034897c202c18fa1bf.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/10ee11034897c202c18fa1bf.jpg,.runtime/yolo_label_review/manual_annotations_v1/a7/a74ede5f8b2670c393fb7c05c6d6c17942d2360ec2ca777e6515a81aee3bd6f8.json,2026-07-21T03:02:06.581Z,2026-07-21T03:02:06.581Z,manual_negative
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/119c144c383eef9be3c7571d.jpg,pass,YES,0,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/119c144c383eef9be3c7571d.jpg,.runtime/yolo_label_review/manual_annotations_v1/7f/7f83ee947cc7c96c6b684d9287d1a984cda2ecd173457d5172856891fe77a4a6.json,2026-07-27T02:53:02.185Z,2026-07-27T02:53:02.185Z,pass_other_class_or_empty
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/11f6164107000fe82b73c441.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/11f6164107000fe82b73c441.jpg,.runtime/yolo_label_review/manual_annotations_v1/97/9719fa9dd2b468ddde92555cf86f509833f51d7494b3310cca1be46175e92ee3.json,2026-07-27T02:42:36.658Z,2026-07-27T02:42:36.658Z,manual_negative
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/13959e00830936d041cc1ada.jpg,pass,YES,0,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/13959e00830936d041cc1ada.jpg,.runtime/yolo_label_review/manual_annotations_v1/45/45be55c1b128313da82067dfb766c8e79b56af9533cd636f2b42b2a2c094f6f6.json,2026-07-27T03:21:13.299Z,2026-07-27T03:21:13.299Z,pass_other_class_or_empty
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/13c485dc800c68117ec0b869.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/13c485dc800c68117ec0b869.jpg,.runtime/yolo_label_review/manual_annotations_v1/71/71b12bb4abd7c6c981a00c693d8ddeb8a01cddceee81509d2339fe844ef0e64f.json,2026-07-21T01:54:02.768Z,2026-07-21T01:54:02.768Z,manual_negative
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/14a10db99bb6205947fb2c9b.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/14a10db99bb6205947fb2c9b.jpg,.runtime/yolo_label_review/manual_annotations_v1/1b/1b5599a3745290aa51d77687b2378d88f3dcf0b1ff222b096525ec729e1cebf6.json,2026-07-21T02:50:38.400Z,2026-07-21T02:50:38.400Z,manual_negative
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/14c3c25455449ac4eabc92b0.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/14c3c25455449ac4eabc92b0.jpg,.runtime/yolo_label_review/manual_annotations_v1/9a/9a01093c0798a0286108ae8e8ff1a9635cf70d5e359c6a24732ff902b076b278.json,2026-07-21T01:53:36.223Z,2026-07-21T01:53:36.223Z,manual_negative
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/1517952051f673a168901f92.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/1517952051f673a168901f92.jpg,.runtime/yolo_label_review/manual_annotations_v1/62/621ac42b1c05436e562a0ee02506127182873875ede8404c5218d61df057ea21.json,2026-07-21T03:14:09.709Z,2026-07-21T03:14:09.709Z,manual_negative
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/1527e95bd9522a66b83324ec.jpg,pass,YES,0,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/1527e95bd9522a66b83324ec.jpg,.runtime/yolo_label_review/manual_annotations_v1/20/20a9c5996f50e947c5b7a831c74c965a17d4492617bdfe673b8b23f64ad66e09.json,2026-07-27T02:47:31.175Z,2026-07-27T02:47:31.175Z,pass_other_class_or_empty
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/15bf42938cb4472e59be09ba.jpg,pass,YES,0,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/15bf42938cb4472e59be09ba.jpg,.runtime/yolo_label_review/manual_annotations_v1/df/dfbfe490704dfb69e2ca44378404c4bb4eca61d473199451f89f14a2c1b1ce48.json,2026-07-21T02:00:09.333Z,2026-07-21T02:00:09.333Z,pass_other_class_or_empty
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/15e64c331e42e48d49c78df4.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/15e64c331e42e48d49c78df4.jpg,.runtime/yolo_label_review/manual_annotations_v1/9e/9e9a64ef30750d4cc6454568025c1ecbaeac785ab1e6a7439a53828a7b437200.json,2026-07-27T04:24:46.985Z,2026-07-27T04:24:46.985Z,manual_negative
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/1658b042cc3f442bafa98bc4.jpg,pass,YES,0,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/1658b042cc3f442bafa98bc4.jpg,.runtime/yolo_label_review/manual_annotations_v1/30/30992cdadb7ab0ffaf6373df62ef9f9aca3bb959963abb212a3f05a54f34c69c.json,2026-07-21T02:36:20.168Z,2026-07-21T02:36:20.168Z,pass_other_class_or_empty
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/166b0d32f2cb4976d4b954cc.jpg,pass,YES,0,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/166b0d32f2cb4976d4b954cc.jpg,.runtime/yolo_label_review/manual_annotations_v1/be/befa09850afb5f2ba42a2135550d8dfc98d627ba5ae182640245c09942976c8f.json,2026-07-27T03:23:46.923Z,2026-07-27T03:23:46.923Z,pass_other_class_or_empty
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/181fe30e2ded5a0ede6f1ec7.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/181fe30e2ded5a0ede6f1ec7.jpg,.runtime/yolo_label_review/manual_annotations_v1/07/07af2fdb9b92a4de691f48eaf5911d0132d3b6a2de4220f117c513a9a9af9fd0.json,2026-07-27T03:22:50.212Z,2026-07-27T03:22:50.212Z,manual_negative
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/19dc37b3ebf014e0feb200fc.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/19dc37b3ebf014e0feb200fc.jpg,.runtime/yolo_label_review/manual_annotations_v1/e8/e86df47257f012dff8f4dcf5c911698610bb05dbb7c627804edf3df592e47e83.json,2026-07-21T03:03:49.620Z,2026-07-21T03:03:49.620Z,manual_negative
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/1ad116b12a0af0d9fc4650e0.jpg,pass,YES,0,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/1ad116b12a0af0d9fc4650e0.jpg,.runtime/yolo_label_review/manual_annotations_v1/76/76ab11801744f38647c9e35bbbc16a715ffd0bec1677313ff1df6b4d150b30e6.json,2026-07-27T02:44:06.672Z,2026-07-27T02:44:06.672Z,pass_other_class_or_empty
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/1ad86dcf751d84d28287f78a.jpg,pass,YES,0,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/1ad86dcf751d84d28287f78a.jpg,.runtime/yolo_label_review/manual_annotations_v1/c7/c7304fbd63bc72fc3eea9168be6abd718e6a03d812e70341e3ea6690bf63543c.json,2026-07-27T04:34:52.811Z,2026-07-27T04:34:52.811Z,pass_other_class_or_empty
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/1b912b6860794e4de5456e1e.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/1b912b6860794e4de5456e1e.jpg,.runtime/yolo_label_review/manual_annotations_v1/5e/5e49ece14eaf23bfa07ec3a9447b7552d0b5833405434b7cfa5634a43fe5e80f.json,2026-07-21T03:15:39.000Z,2026-07-21T03:15:39.000Z,manual_negative
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/1bdb2597c8f766e18b2b2edd.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/1bdb2597c8f766e18b2b2edd.jpg,.runtime/yolo_label_review/manual_annotations_v1/34/3460412d4d86472aabe2b36ac931a35d54cd836e65a7fb17692dc7e5e33fae14.json,2026-07-21T01:54:42.713Z,2026-07-21T01:54:42.713Z,manual_negative
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/1c6376fc861beaf211d4057b.jpg,pass,YES,0,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/1c6376fc861beaf211d4057b.jpg,.runtime/yolo_label_review/manual_annotations_v1/f6/f62d351464da0912326dd745b35f91241e5d897a1551b7ed0ed0df2ddb14a61f.json,2026-07-21T02:32:43.766Z,2026-07-21T02:32:43.766Z,pass_other_class_or_empty
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/1d2aba7758cd5d7da9413624.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/1d2aba7758cd5d7da9413624.jpg,.runtime/yolo_label_review/manual_annotations_v1/c1/c1929e000a3784a7d19d50da929ab0ea522c9103c31dca0daa4c52d2bf26a97c.json,2026-07-21T02:15:29.856Z,2026-07-21T02:15:29.856Z,manual_negative
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/2030c0247f48c4751858c0af.jpg,pass,YES,0,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/2030c0247f48c4751858c0af.jpg,.runtime/yolo_label_review/manual_annotations_v1/bf/bf6bdffffc8d0a2217777988612d58294a5d4bc6296fda01ba3b7da342081971.json,2026-07-21T02:27:21.767Z,2026-07-21T02:27:21.767Z,pass_other_class_or_empty
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/21ca0280ac22eec8c74457d1.jpg,pass,YES,0,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/21ca0280ac22eec8c74457d1.jpg,.runtime/yolo_label_review/manual_annotations_v1/bc/bc359af19fd4719ddfc6fcbd4b8fce3a10ac44aa4fa009950c6388a23b428778.json,2026-07-21T02:01:24.512Z,2026-07-21T02:01:24.512Z,pass_other_class_or_empty
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/22e69d5a4b50267789730efe.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/22e69d5a4b50267789730efe.jpg,.runtime/yolo_label_review/manual_annotations_v1/6d/6dfdc181a3135c832c973f6b5e98b83d3737e85660c4affff6592ff235d0af85.json,2026-07-21T03:11:10.573Z,2026-07-21T03:11:10.573Z,manual_negative
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/243eea3f9aff497707f67224.jpg,pass,YES,0,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/243eea3f9aff497707f67224.jpg,.runtime/yolo_label_review/manual_annotations_v1/89/892afedcae99a7f1940879011a4985775313dee6c017198c0520fe6b826355d8.json,2026-07-21T02:06:47.113Z,2026-07-21T02:06:47.113Z,pass_other_class_or_empty
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/246e0d284c8621554b422662.jpg,pass,YES,0,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/246e0d284c8621554b422662.jpg,.runtime/yolo_label_review/manual_annotations_v1/e5/e58a5e8da50b55644b2b4af221b0362f675a53d5c69f29b299423099cb0a3a1f.json,2026-07-21T02:31:25.298Z,2026-07-21T02:31:25.298Z,pass_other_class_or_empty
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/24adaadc262e4598cf9a7b96.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/24adaadc262e4598cf9a7b96.jpg,.runtime/yolo_label_review/manual_annotations_v1/67/676075cc85464e70546dadbd243d64ef84f52f236f5d44f501da0a8999423293.json,2026-07-21T02:44:40.586Z,2026-07-21T02:44:40.586Z,manual_negative
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/250f0fbb202ff65030cc09d6.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/250f0fbb202ff65030cc09d6.jpg,.runtime/yolo_label_review/manual_annotations_v1/7e/7ee0fdfcfdd44fa69c6fa4b300bcb16d4cf9cc9b297389e0da518d9a72ad9c60.json,2026-07-21T03:03:56.199Z,2026-07-21T03:03:56.199Z,manual_negative
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/252fa08c9f3a6fb29ddac461.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/252fa08c9f3a6fb29ddac461.jpg,.runtime/yolo_label_review/manual_annotations_v1/c4/c4f6fd78b192172328c87b42503a487c672fe36296fd35c97daa5ca666ae7a78.json,2026-07-21T02:50:32.150Z,2026-07-21T02:50:32.150Z,manual_negative
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/2544266f62cf826924275d69.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/2544266f62cf826924275d69.jpg,.runtime/yolo_label_review/manual_annotations_v1/a9/a928f82d79761f46d79b216fc4d2484817d76b367e9ec1113f5e7e44454eb3dd.json,2026-07-27T02:36:09.305Z,2026-07-27T02:36:09.305Z,manual_negative
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/259795f97dfc457d24c3dba2.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/259795f97dfc457d24c3dba2.jpg,.runtime/yolo_label_review/manual_annotations_v1/78/78ee02afdffcb118677fbff32e8239c241bc905e2cdf3420971628ee7dc051ef.json,2026-07-21T02:20:41.844Z,2026-07-21T02:20:41.844Z,manual_negative
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/263fbddaa8e5d5010224ed4c.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/263fbddaa8e5d5010224ed4c.jpg,.runtime/yolo_label_review/manual_annotations_v1/b7/b74b45ff2ed379496442909b6d2863008c6a03cb2445a3dbfde2c97c8efcf208.json,2026-07-21T02:23:32.883Z,2026-07-21T02:23:32.883Z,manual_negative
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/26c36dd2538c84d7c52c23f6.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/26c36dd2538c84d7c52c23f6.jpg,.runtime/yolo_label_review/manual_annotations_v1/0e/0e2364e56d44cf2d529f3681922ea58f0f591b965112ada213a7b51b0fa103aa.json,2026-07-21T02:42:54.878Z,2026-07-21T02:42:54.878Z,manual_negative
fire,negative,loop:fire_smoke_web_candidates_v3,images/review/27d40b1e5057774e665b6e7d.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/27d40b1e5057774e665b6e7d.jpg,.runtime/yolo_label_review/manual_annotations_v1/c0/c0e1ffdfd18fc62390fcff8be9a027566b13f44823f3ff68ea8ae9f21d935f36.json,2026-07-21T03:16:25.170Z,2026-07-21T03:16:25.170Z,manual_negative
