class_name,kind,dataset_id,item_key,review_verdict,answer,class_box_count,label_count,source_image_path,annotation_path,updated_at,reviewed_at
fire,positive,loop:finetune_v2,images/train/event_feedback_011855_fire_4cb68e1adc11058b.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_011855_fire_4cb68e1adc11058b.jpg,.runtime/yolo_label_review/manual_annotations_v1/04/04447f66f8e6d117681ed64595ac5ce6d7449332b1820b7707493d613dd26787.json,2026-07-24T08:54:10.357Z,2026-07-24T08:54:10.357Z
fire,positive,loop:finetune_v2,images/train/event_feedback_011856_fire_8350be6766e3914c.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_011856_fire_8350be6766e3914c.jpg,.runtime/yolo_label_review/manual_annotations_v1/18/1896e05579876c18451a6d9e4b97d48fbd7fe7e5d4f60567395933df3f51a793.json,2026-07-24T08:54:17.193Z,2026-07-24T08:54:17.193Z
fire,positive,loop:finetune_v2,images/train/event_feedback_011857_fire_413d52a263df7bc4.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_011857_fire_413d52a263df7bc4.jpg,.runtime/yolo_label_review/manual_annotations_v1/2b/2b8067d110633498e952cb75f6d4a80b47838c5b3bfed0e5a45d430d019a9ed0.json,2026-07-24T08:54:26.931Z,2026-07-24T08:54:26.931Z
fire,positive,loop:finetune_v2,images/train/event_feedback_011859_fire_02c16b337357e8e3.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_011859_fire_02c16b337357e8e3.jpg,.runtime/yolo_label_review/manual_annotations_v1/df/dfec27beafee8edb13821b26acc8cf67241f16cebee2e12ae503a2f551e823f4.json,2026-07-24T08:54:41.951Z,2026-07-24T08:54:41.951Z
fire,positive,loop:finetune_v2,images/train/event_feedback_011860_fire_1db482c2f9fcfaa5.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_011860_fire_1db482c2f9fcfaa5.jpg,.runtime/yolo_label_review/manual_annotations_v1/7f/7f7125e88301752757601a9da23a5d71f1a74c42c72ed331605132bf99657a94.json,2026-07-24T08:53:34.628Z,2026-07-24T08:53:34.628Z
fire,positive,loop:finetune_v2,images/train/event_feedback_011861_fire_99cf2617354ceb35.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_011861_fire_99cf2617354ceb35.jpg,.runtime/yolo_label_review/manual_annotations_v1/cd/cdcadeab06188e59eec1fbe8cf552dd9583918e8ab689db717e991c66ad8c96a.json,2026-07-24T08:54:49.547Z,2026-07-24T08:54:49.547Z
fire,positive,loop:finetune_v2,images/train/event_feedback_011862_fire_53c860a9215244bf.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_011862_fire_53c860a9215244bf.jpg,.runtime/yolo_label_review/manual_annotations_v1/c7/c769eb32e47c4b38857e7d5d0d6bd43d49543b54eff65d1194c370667fb625e4.json,2026-07-24T08:54:57.355Z,2026-07-24T08:54:57.355Z
fire,positive,loop:finetune_v2,images/train/event_feedback_011864_fire_c656317eb5803917.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_011864_fire_c656317eb5803917.jpg,.runtime/yolo_label_review/manual_annotations_v1/a7/a779f7ec81e827d92073a16fe36298d4a3c70bbc2902faefc6c228d1e48473b9.json,2026-07-24T08:55:05.202Z,2026-07-24T08:55:05.202Z
fire,positive,loop:finetune_v2,images/train/event_feedback_011865_fire_42093509ca375dc1.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_011865_fire_42093509ca375dc1.jpg,.runtime/yolo_label_review/manual_annotations_v1/1f/1f4970716643cb0c5f60283b23b4c5fb7ab6e69a7ddc594c9c282000d97fffcf.json,2026-07-24T08:55:12.706Z,2026-07-24T08:55:12.706Z
fire,positive,loop:finetune_v2,images/train/event_feedback_011866_fire_32e507ce743b5fea.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_011866_fire_32e507ce743b5fea.jpg,.runtime/yolo_label_review/manual_annotations_v1/ae/ae9b8702761cdc6e279c9fedcc50516c3f7189d469df22c27b1fb76a3eaecaae.json,2026-07-24T08:55:21.777Z,2026-07-24T08:55:21.777Z
fire,positive,loop:finetune_v2,images/train/event_feedback_011867_fire_75597069b314dd2e.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_011867_fire_75597069b314dd2e.jpg,.runtime/yolo_label_review/manual_annotations_v1/d4/d48cccfba75d61d4c177de0db565e0f6ba8b7ae7a10ba4f07960c37be9a264b0.json,2026-07-24T08:55:31.336Z,2026-07-24T08:55:31.336Z
fire,positive,loop:finetune_v2,images/train/event_feedback_011868_fire_12f81c75c3edc379.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_011868_fire_12f81c75c3edc379.jpg,.runtime/yolo_label_review/manual_annotations_v1/0d/0d5022be06af610eab134bfc51fef6363b7ddc45cc5c3b718620914e8cfba470.json,2026-07-24T08:55:39.953Z,2026-07-24T08:55:39.953Z
fire,positive,loop:finetune_v2,images/train/event_feedback_011871_fire_3c491bbc4e3e8a6c.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_011871_fire_3c491bbc4e3e8a6c.jpg,.runtime/yolo_label_review/manual_annotations_v1/0d/0defbca2809d48f2c9020fc689d37305d72e274f43c6ef552561cdaa694598e9.json,2026-07-24T08:56:08.078Z,2026-07-24T08:56:08.078Z
fire,positive,loop:finetune_v2,images/train/event_feedback_011872_fire_b225a77a712e5c2b.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_011872_fire_b225a77a712e5c2b.jpg,.runtime/yolo_label_review/manual_annotations_v1/13/138f5282ca6c21830f40510a3c55d1d5c8d29845f42eddcf822ee0169b914943.json,2026-07-24T08:56:19.449Z,2026-07-24T08:56:19.449Z
fire,positive,loop:finetune_v2,images/train/event_feedback_011875_smoke_63eb28c5dbeae1ec.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_011875_smoke_63eb28c5dbeae1ec.jpg,.runtime/yolo_label_review/manual_annotations_v1/b0/b0484205f81cbe9562091e26de518cf9877afe66e77be8aa9fabdc2da3c6397e.json,2026-07-24T08:56:28.782Z,2026-07-24T08:56:28.782Z
fire,positive,loop:finetune_v2,images/train/event_feedback_011878_smoke_5257b69810861a85.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_011878_smoke_5257b69810861a85.jpg,.runtime/yolo_label_review/manual_annotations_v1/97/97d67e24910517428394e4973b92ba0b89234fc171d107bb513245818698d1ff.json,2026-07-24T08:56:50.692Z,2026-07-24T08:56:50.692Z
fire,positive,loop:finetune_v2,images/train/event_feedback_011879_smoke_6d61ff3bb9b6e1d9.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_011879_smoke_6d61ff3bb9b6e1d9.jpg,.runtime/yolo_label_review/manual_annotations_v1/ba/ba9345864ba7b56345f9410c4419fa4be61d638db727a92834d0ac44b89774bd.json,2026-07-24T08:57:08.738Z,2026-07-24T08:57:08.738Z
fire,positive,loop:finetune_v2,images/train/event_feedback_011882_smoke_e7906a1b68bc0dc7.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_011882_smoke_e7906a1b68bc0dc7.jpg,.runtime/yolo_label_review/manual_annotations_v1/1f/1f4bf0d6d8a3fee8490525b5c46fba93913d43a6edf15f691be19f7904897c05.json,2026-07-24T08:57:13.532Z,2026-07-24T08:57:13.532Z
fire,positive,loop:finetune_v2,images/train/event_feedback_011883_smoke_5d8eee0cc739c10c.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_011883_smoke_5d8eee0cc739c10c.jpg,.runtime/yolo_label_review/manual_annotations_v1/6f/6fdf60f68fd9a0497df46ded408123ec33fb565f7ac029280ce3e8bbcc69a722.json,2026-07-24T08:57:17.805Z,2026-07-24T08:57:17.805Z
fire,positive,loop:finetune_v2,images/train/event_feedback_011885_fire_d129820676e1f1ed.jpg,pass,YES,1,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_011885_fire_d129820676e1f1ed.jpg,.runtime/yolo_label_review/manual_annotations_v1/bf/bfc2b18770dea7144a554f49473190ea63ae7e554eff46829e822ba10ed17832.json,2026-07-24T08:57:22.428Z,2026-07-24T08:57:22.428Z
fire,positive,loop:finetune_v2,images/train/event_feedback_011891_fire_1635e2fed0c01f2f.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_011891_fire_1635e2fed0c01f2f.jpg,.runtime/yolo_label_review/manual_annotations_v1/4b/4befb0886d3c1376b5b9cedbc90d74980fc7c5db40d5a1cf578b51fbb438911a.json,2026-07-24T08:57:35.016Z,2026-07-24T08:57:35.016Z
fire,positive,loop:finetune_v2,images/train/event_feedback_011892_fire_365fd48a33946168.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_011892_fire_365fd48a33946168.jpg,.runtime/yolo_label_review/manual_annotations_v1/3b/3bba830428f5247d82509027f1be1edb569d97998ae901cde58d8fc181e31bcd.json,2026-07-24T08:57:42.158Z,2026-07-24T08:57:42.158Z
fire,positive,loop:finetune_v2,images/train/event_feedback_011894_fire_6f6f836934b78cec.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_011894_fire_6f6f836934b78cec.jpg,.runtime/yolo_label_review/manual_annotations_v1/34/34bc9204a32c9f983e634a3bdc03b3fc88d51b07578bd04d87c89c87a12b96c2.json,2026-07-24T08:57:49.721Z,2026-07-24T08:57:49.721Z
fire,positive,loop:finetune_v2,images/train/event_feedback_011895_fire_b7665ac21d617b55.jpg,pass,YES,1,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_011895_fire_b7665ac21d617b55.jpg,.runtime/yolo_label_review/manual_annotations_v1/81/81fae0be54c1386ed3978833aaba6e32eead658abeb33005baf78840b6012f3a.json,2026-07-24T08:57:57.353Z,2026-07-24T08:57:57.353Z
fire,positive,loop:finetune_v2,images/train/event_feedback_011898_fire_7dbe6b8891ff4f50.jpg,pass,YES,1,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_011898_fire_7dbe6b8891ff4f50.jpg,.runtime/yolo_label_review/manual_annotations_v1/0c/0c4e8d777b38721ab761453536fd7d39af43f39a8af130dd3af9f0092f9f28be.json,2026-07-24T08:58:05.291Z,2026-07-24T08:58:05.291Z
fire,positive,loop:finetune_v2,images/train/event_feedback_011900_fire_5c2d83964375b3fd.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_011900_fire_5c2d83964375b3fd.jpg,.runtime/yolo_label_review/manual_annotations_v1/63/6343f69c404794f4fac38afaeee1715c4f91811ad7adc9c8b2cf875a7a96dd54.json,2026-07-24T08:58:13.513Z,2026-07-24T08:58:13.513Z
fire,positive,loop:finetune_v2,images/train/event_feedback_011908_fire_ef6534e268f721ed.jpg,pass,YES,1,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_011908_fire_ef6534e268f721ed.jpg,.runtime/yolo_label_review/manual_annotations_v1/7e/7e266c72301aa25c34c82e75919a020db628831b816b5e83c2317c4668d1a6ad.json,2026-07-24T08:59:00.189Z,2026-07-24T08:59:00.189Z
fire,positive,loop:finetune_v2,images/train/event_feedback_023110_fire_bf1b926e61dee97c.jpg,pass,YES,2,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_023110_fire_bf1b926e61dee97c.jpg,.runtime/yolo_label_review/manual_annotations_v1/62/623e68599324b809cbb6570049dc9a23321cef3227ede5c73ba695c3796e39a4.json,2026-07-24T09:10:32.930Z,2026-07-24T09:10:32.930Z
fire,positive,loop:finetune_v2,images/val/event_feedback_011746_fire_832d15a17305cdb4.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/val/event_feedback_011746_fire_832d15a17305cdb4.jpg,.runtime/yolo_label_review/manual_annotations_v1/db/db42c41dd6bf949f9c5a2f134836417546d117a7e6d8510f6e5f3f9e41deedb6.json,2026-07-24T08:43:27.806Z,2026-07-24T08:43:27.806Z
fire,positive,loop:finetune_v2,images/val/event_feedback_011760_smoke_4b5799f0e5826071.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/val/event_feedback_011760_smoke_4b5799f0e5826071.jpg,.runtime/yolo_label_review/manual_annotations_v1/83/83ec8b84a50b2a8b5133fbce54049c3fdf5265f223af57c8a46421abf3b09a19.json,2026-07-24T08:44:38.781Z,2026-07-24T08:44:38.781Z
fire,positive,loop:finetune_v2,images/val/event_feedback_011787_smoke_6f51fcc419961edf.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/val/event_feedback_011787_smoke_6f51fcc419961edf.jpg,.runtime/yolo_label_review/manual_annotations_v1/79/795ba71fc6551d23be5a9d9011887a6609998e5f22848341d777a67764b465e4.json,2026-07-24T08:46:32.883Z,2026-07-24T08:46:32.883Z
fire,positive,loop:finetune_v2,images/val/event_feedback_011854_fire_918491d30fa00bd0.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/val/event_feedback_011854_fire_918491d30fa00bd0.jpg,.runtime/yolo_label_review/manual_annotations_v1/b9/b98280bce3b51b6976a23a3c225260e089921bdff7219780c8fd42b3b7f0c8f6.json,2026-07-24T08:54:03.442Z,2026-07-24T08:54:03.442Z
fire,positive,loop:finetune_v2,images/val/event_feedback_011858_fire_b4af8e5e03c3cc09.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/val/event_feedback_011858_fire_b4af8e5e03c3cc09.jpg,.runtime/yolo_label_review/manual_annotations_v1/c4/c4ebf08e0e24416eb564eae8a0516ae236cd17f1dfe7dcf6b41fe09ea206e040.json,2026-07-24T08:54:34.380Z,2026-07-24T08:54:34.380Z
fire,positive,loop:finetune_v2,images/val/event_feedback_011877_smoke_d6bd0666a89f020c.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/val/event_feedback_011877_smoke_d6bd0666a89f020c.jpg,.runtime/yolo_label_review/manual_annotations_v1/b9/b9cfcddf08d3dd2ba28650554fea237875c04fa4f0d9f1bfca7dd63ae7d6d320.json,2026-07-24T08:56:37.603Z,2026-07-24T08:56:37.603Z
fire,positive,loop:finetune_v2,images/val/event_feedback_011899_fire_3723ea062db5d97e.jpg,pass,YES,1,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/val/event_feedback_011899_fire_3723ea062db5d97e.jpg,.runtime/yolo_label_review/manual_annotations_v1/76/76289e1d48e4ed085c470f652cc51a38ae3458485af64a1853d8c5f5b5c81a85.json,2026-07-24T08:57:02.974Z,2026-07-24T08:57:02.974Z
fire,positive,loop:finetune_v2,images/val/event_feedback_011902_fire_35f3fd843bb04ad8.jpg,pass,YES,1,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/val/event_feedback_011902_fire_35f3fd843bb04ad8.jpg,.runtime/yolo_label_review/manual_annotations_v1/e5/e5b4f882aefe4d7b9698cd8de4207a70f029dd3ce95fc6b160f820e0a8dafdbd.json,2026-07-24T08:58:23.122Z,2026-07-24T08:58:23.122Z
fire,positive,loop:finetune_v2,images/val/event_feedback_011903_fire_b4cb22473b97ed84.jpg,pass,YES,1,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/val/event_feedback_011903_fire_b4cb22473b97ed84.jpg,.runtime/yolo_label_review/manual_annotations_v1/0f/0f9b476d3712a4e5420a81df5324715dcb98c49367a1aaaefb15e701d8d0636a.json,2026-07-24T08:58:31.150Z,2026-07-24T08:58:31.150Z
fire,positive,loop:fire_smoke_web_candidates_v3,images/review/023488b29e3b79032d61312f.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/023488b29e3b79032d61312f.jpg,.runtime/yolo_label_review/manual_annotations_v1/2b/2be6c0a39fffec063e43419a9c88a591ca388a206cfc0a540726830c945bce20.json,2026-07-27T04:44:20.998Z,2026-07-27T04:44:20.998Z
fire,positive,loop:fire_smoke_web_candidates_v3,images/review/0244482e5337ebf9644856fa.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/0244482e5337ebf9644856fa.jpg,.runtime/yolo_label_review/manual_annotations_v1/30/300fe9111c855988e39c5c50d76f54666170bcd96508f109832de75e2081f88e.json,2026-07-27T02:40:52.662Z,2026-07-27T02:40:52.662Z
fire,positive,loop:fire_smoke_web_candidates_v3,images/review/0770d340b4d2811f20cfa3f8.jpg,pass,YES,3,4,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/0770d340b4d2811f20cfa3f8.jpg,.runtime/yolo_label_review/manual_annotations_v1/86/863f4450b6b2261a9f0d334067d79e3ee31403cb43f8bcf283d57f787f983898.json,2026-07-27T03:04:52.066Z,2026-07-27T03:04:52.066Z
fire,positive,loop:fire_smoke_web_candidates_v3,images/review/0dcc1fcaf5c2bb5dc19b7603.jpg,pass,YES,1,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/0dcc1fcaf5c2bb5dc19b7603.jpg,.runtime/yolo_label_review/manual_annotations_v1/3b/3ba03c8ffb692110c0bf048db1ac45aea939535937b07c6631ed586bf2673746.json,2026-07-27T02:59:07.403Z,2026-07-27T02:59:07.403Z
fire,positive,loop:fire_smoke_web_candidates_v3,images/review/1359455dfde62e759ae77987.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/1359455dfde62e759ae77987.jpg,.runtime/yolo_label_review/manual_annotations_v1/7e/7ea7b8f2689740d0149fb264b50acdca314a560032d35ed6299c9fb7f8fe5353.json,2026-07-27T03:17:57.296Z,2026-07-27T03:17:57.296Z
fire,positive,loop:fire_smoke_web_candidates_v3,images/review/1444648a19d8840872a165bb.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/1444648a19d8840872a165bb.jpg,.runtime/yolo_label_review/manual_annotations_v1/d5/d5474ada5026757fbc1848568554b1ac5e345d36fd8e7dc818f6479fd71287b4.json,2026-07-27T04:19:35.625Z,2026-07-27T04:19:35.625Z
fire,positive,loop:fire_smoke_web_candidates_v3,images/review/16555cfc65e1087419adf51c.jpg,pass,YES,1,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/16555cfc65e1087419adf51c.jpg,.runtime/yolo_label_review/manual_annotations_v1/d2/d2d33674baaa9a9e9e9f94e0b56ed9d624d34c54a33eddd5e830d0b7f39db7fe.json,2026-07-27T02:51:11.240Z,2026-07-27T02:51:11.240Z
fire,positive,loop:fire_smoke_web_candidates_v3,images/review/17d8da30651934b60d8c43e0.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/17d8da30651934b60d8c43e0.jpg,.runtime/yolo_label_review/manual_annotations_v1/4d/4d492f1ec17b84648b048a8edd150074190d2fbf8d6f546a40bc2a5c0d2c4da4.json,2026-07-27T04:35:56.174Z,2026-07-27T04:35:56.174Z
fire,positive,loop:fire_smoke_web_candidates_v3,images/review/18adefba6300a128c9961079.jpg,pass,YES,3,4,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/18adefba6300a128c9961079.jpg,.runtime/yolo_label_review/manual_annotations_v1/4c/4cde5a23acfcbd7671b6e85cb4ce552922d47bfa9f942a547890a14b95815128.json,2026-07-27T04:40:37.079Z,2026-07-27T04:40:37.079Z
fire,positive,loop:fire_smoke_web_candidates_v3,images/review/228e07d3d992712ae494fd37.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/228e07d3d992712ae494fd37.jpg,.runtime/yolo_label_review/manual_annotations_v1/f6/f6fd9f1bbdbd4837c6e8c55e15d0965effc117c1e7b1e5ca79899e594bb0fce2.json,2026-07-27T04:30:57.476Z,2026-07-27T04:30:57.476Z
fire,positive,loop:fire_smoke_web_candidates_v3,images/review/22c804ec6fb948614fa7b2af.jpg,pass,YES,1,3,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/22c804ec6fb948614fa7b2af.jpg,.runtime/yolo_label_review/manual_annotations_v1/70/7024c70aa1b674878ed0ff5caeb101f4bf91bd25858882850229b423ba04eac8.json,2026-07-27T04:37:54.390Z,2026-07-27T04:37:54.390Z
fire,positive,loop:fire_smoke_web_candidates_v3,images/review/2349d8f2781094fb6f78ce38.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/2349d8f2781094fb6f78ce38.jpg,.runtime/yolo_label_review/manual_annotations_v1/7b/7b0e2bd18401b710f95236a93aa0bbdcf79e01866cbc3009730568cb474dfd04.json,2026-07-21T03:20:27.769Z,2026-07-21T03:20:27.769Z
fire,positive,loop:fire_smoke_web_candidates_v3,images/review/23b2e946403fd6a3999cb172.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/23b2e946403fd6a3999cb172.jpg,.runtime/yolo_label_review/manual_annotations_v1/27/2739ef7022bfde9584bfab9db2fe5798f0e8794e1ad8236ae7eef8d22a81e0e7.json,2026-07-27T02:39:34.875Z,2026-07-27T02:39:34.875Z
fire,positive,loop:fire_smoke_web_candidates_v3,images/review/26be12810830562ced2f5304.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/26be12810830562ced2f5304.jpg,.runtime/yolo_label_review/manual_annotations_v1/30/30961abc7620d0797382da4ef96241b9aa4aa97af5fe9bfd53b893191e591837.json,2026-07-27T03:00:21.330Z,2026-07-27T03:00:21.330Z
fire,positive,loop:fire_smoke_web_candidates_v3,images/review/2b2054572f28665e973be265.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/2b2054572f28665e973be265.jpg,.runtime/yolo_label_review/manual_annotations_v1/71/71337cc1643df5614afb44ca636db6a1a838e835dcbc6d7ed167ee5bcd08529c.json,2026-07-27T04:21:47.561Z,2026-07-27T04:21:47.561Z
fire,positive,loop:fire_smoke_web_candidates_v3,images/review/2c9cb5df6e064e08494e558d.jpg,pass,YES,1,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/2c9cb5df6e064e08494e558d.jpg,.runtime/yolo_label_review/manual_annotations_v1/2c/2cda24a4e18eb02dcf66062d31d47a902423ad3bf84a686409e17d35d280e311.json,2026-07-27T04:27:33.033Z,2026-07-27T04:27:33.033Z
fire,positive,loop:fire_smoke_web_candidates_v3,images/review/348bd6dddf3591fe0f37d117.jpg,pass,YES,3,4,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/348bd6dddf3591fe0f37d117.jpg,.runtime/yolo_label_review/manual_annotations_v1/af/aff105ebc3c70aa2245919d32c79c562933443a9f21c5585f7b378863dccaaf8.json,2026-07-27T02:48:50.485Z,2026-07-27T02:48:50.485Z
fire,positive,loop:fire_smoke_web_candidates_v3,images/review/357fb4ead39c615ee2a3c71f.jpg,pass,YES,1,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/357fb4ead39c615ee2a3c71f.jpg,.runtime/yolo_label_review/manual_annotations_v1/c4/c43e6ca4f8cafe42411090683a6da7f391afb49ceeb2c516c2c74e8155fa4859.json,2026-07-21T03:18:46.282Z,2026-07-21T03:18:46.282Z
fire,positive,loop:fire_smoke_web_candidates_v3,images/review/3c6dfa3ee5a133d89714cbe9.jpg,pass,YES,1,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/3c6dfa3ee5a133d89714cbe9.jpg,.runtime/yolo_label_review/manual_annotations_v1/c6/c6bbe04b2389078668ce4a438cfa4cb6b95e532b87cfa31d9d1f70fd7fa53c1e.json,2026-07-21T03:06:40.071Z,2026-07-21T03:06:40.071Z
fire,positive,loop:fire_smoke_web_candidates_v3,images/review/3ea860cfc56666c6b5d93c1f.jpg,pass,YES,1,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/3ea860cfc56666c6b5d93c1f.jpg,.runtime/yolo_label_review/manual_annotations_v1/23/23bae4b2b78a1e367f2df81c08536eddfc5b53252779b1955700e44087c3ab76.json,2026-07-27T04:45:37.871Z,2026-07-27T04:45:37.871Z
fire,positive,loop:fire_smoke_web_candidates_v3,images/review/3f2931cde0f58e2e9e544fa1.jpg,pass,YES,1,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/3f2931cde0f58e2e9e544fa1.jpg,.runtime/yolo_label_review/manual_annotations_v1/d0/d0de547101f532af734e194bf681f28e9b9812ef939e5ae03d4027e15bbed512.json,2026-07-27T02:35:26.266Z,2026-07-27T02:35:26.266Z
fire,positive,loop:fire_smoke_web_candidates_v3,images/review/40e5fe9f3ff400fe22d7fcc2.jpg,pass,YES,2,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/40e5fe9f3ff400fe22d7fcc2.jpg,.runtime/yolo_label_review/manual_annotations_v1/b8/b8da0fa03e9b980e4950d7a38907035847d35e15de3774b1119bc6719019a854.json,2026-07-21T03:06:23.695Z,2026-07-21T03:06:23.695Z
fire,positive,loop:fire_smoke_web_candidates_v3,images/review/48a0beefa5b81438243ef5e0.jpg,pass,YES,1,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/fire_smoke_web_candidates_v3/images/review/48a0beefa5b81438243ef5e0.jpg,.runtime/yolo_label_review/manual_annotations_v1/4c/4c7410f34f083424251cc45eba3aff3b62386db23970098130eeeb4aacdf7e9c.json,2026-07-21T03:15:55.322Z,2026-07-21T03:15:55.322Z
